,horsepower,engine,energie,boite_de_vitesse,porte,couleur,premiere_main,departement,age,Finition
11343,90.0,0.9,Essence,meca,5.0,gris,oui,95,1594,Intens
11344,90.0,0.9,Essence,meca,5.0,rouge,oui,87,376,Intens
11345,90.0,0.9,Essence,meca,5.0,gris,non,41,520,Intens
11346,90.0,0.9,Essence,meca,5.0,platine,non,77,1479,autre
11347,75.0,1.2,Essence,meca,5.0,noir,oui,91,3117,Intens
11348,85.0,1.5,Diesel,meca,5.0,blanc,non,59,531,autre
11349,110.0,1.6,Essence,auto,5.0,gris,non,71,4284,Zen
11350,75.0,1.5,Diesel,meca,5.0,blanc,non,31,1234,autre
11351,75.0,1.5,Diesel,meca,5.0,gris,oui,83,1377,Business
11352,90.0,0.9,Essence,meca,5.0,rouge,non,35,317,Business
11353,90.0,1.5,Diesel,meca,5.0,titane,non,16,1101,Intens
11354,90.0,1.5,Diesel,meca,5.0,gris,non,62,1584,Business
11355,75.0,1.5,Diesel,meca,5.0,blanc,oui,89,2052,Intens
11356,90.0,1.5,Essence,meca,5.0,platine,non,42,52,Societe
11357,100.0,1.0,Essence,meca,5.0,noir,oui,91,514,autre
11358,100.0,1.0,Essence,meca,5.0,noir,oui,78,385,Business
11359,100.0,1.0,Essence,meca,5.0,gris,non,21,250,Intens
11360,100.0,1.0,Essence,meca,5.0,bleu,non,68,312,Intens
11361,90.0,1.5,Diesel,meca,5.0,noir,non,34,1430,Zen
11362,100.0,1.0,Essence,meca,5.0,rouge,non,77,151,Limited
11363,115.0,1.5,Diesel,meca,5.0,bleu,oui,93,506,Zen
11364,90.0,1.5,Diesel,meca,5.0,gris,non,14,1416,Zen
11365,130.0,1.3,Essence,auto,5.0,bleu,oui,34,135,Intens
11366,90.0,1.5,Diesel,meca,5.0,blanc,oui,13,1238,RS
11367,130.0,1.3,Essence,auto,5.0,gris,oui,45,418,Societe
11368,90.0,1.5,Diesel,meca,5.0,bleu,non,64,1521,RS
11369,90.0,1.5,Diesel,meca,5.0,noir,non,19,1218,Intens
11370,115.0,1.5,Diesel,meca,5.0,gris,non,38,10,Intens
11371,115.0,1.5,Diesel,meca,5.0,blanc,non,84,476,Intens
11372,90.0,1.5,Diesel,meca,5.0,gris,oui,31,1027,Zen
11373,90.0,1.5,Diesel,meca,5.0,gris,non,95,2021,Intens
11374,75.0,1.2,Essence,meca,5.0,gris,oui,51,1573,Intens
11375,90.0,0.9,Essence,meca,5.0,rouge,non,67,1995,Limited
11376,85.0,1.5,Diesel,meca,5.0,blanc,non,77,295,Limited
11377,90.0,1.5,Diesel,meca,5.0,rouge,non,33,2317,Zen
11378,90.0,1.5,Diesel,meca,5.0,rouge,non,33,2569,Intens
11379,75.0,1.5,Diesel,meca,5.0,gris,oui,45,1839,Intens
11380,75.0,1.5,Diesel,meca,5.0,blanc,non,30,1449,Business
11381,75.0,1.5,Diesel,meca,5.0,gris,oui,78,2288,Societe
11382,90.0,1.5,Diesel,meca,5.0,blanc,non,31,1714,Zen
11383,75.0,1.2,Essence,meca,5.0,gris,non,13,3681,Business
11384,130.0,1.3,Essence,auto,5.0,gris,oui,69,237,Expression
11385,95.0,0.9,Essence,meca,5.0,gris,oui,17,1711,Intens
11386,75.0,1.2,Essence,meca,5.0,noir,non,33,1737,Intens
11387,75.0,1.5,Diesel,meca,5.0,gris,non,93,1537,Limited
11388,85.0,1.5,Diesel,meca,5.0,autre,non,91,3422,Limited
11389,130.0,1.3,Essence,auto,5.0,noir,oui,80,429,Expression
11390,130.0,1.3,Essence,auto,5.0,bleu,non,71,53,RS
11391,75.0,0.9,Essence,meca,5.0,noir,non,13,80,RS
11392,90.0,0.9,Essence,meca,5.0,noir,oui,31,1166,autre
11393,90.0,0.9,Essence,meca,5.0,blanc,non,36,932,Business
11394,90.0,0.9,Essence,meca,5.0,gris,oui,13,712,Business
11395,90.0,1.5,Diesel,meca,5.0,blanc,non,64,1554,Intens
11396,90.0,1.5,Diesel,auto,5.0,gris,non,31,1856,Business
11397,115.0,1.5,Diesel,meca,5.0,bleu,oui,67,158,Intens
11398,90.0,1.5,Diesel,meca,5.0,blanc,non,33,1527,RS
11399,75.0,1.5,Diesel,meca,5.0,rouge,oui,91,1363,Limited
11400,75.0,1.5,Diesel,meca,5.0,gris,non,92,1223,Societe
11401,75.0,1.5,Diesel,meca,5.0,blanc,non,28,1539,Societe
11402,115.0,1.5,Diesel,meca,5.0,bleu,non,18,95,Societe
11403,85.0,1.5,Diesel,meca,5.0,gris,non,76,476,Business
11404,100.0,1.0,Essence,meca,5.0,blanc,non,85,480,Zen
11405,100.0,1.0,Essence,meca,5.0,rouge,non,38,33,Zen
11406,75.0,0.9,Essence,meca,5.0,blanc,non,53,497,Zen
11407,90.0,0.9,Essence,meca,5.0,gris,non,41,533,autre
11408,90.0,0.9,Essence,meca,5.0,gris,non,91,848,Intens
11409,90.0,0.9,Essence,meca,5.0,blanc,oui,26,725,Zen
11410,90.0,0.9,Essence,meca,5.0,platine,non,75,315,Business
11411,90.0,0.9,Essence,meca,5.0,rouge,non,8,1562,autre
11412,120.0,1.2,Essence,meca,5.0,rouge,non,10,953,Intens
11413,105.0,1.5,Diesel,meca,5.0,gris,oui,78,4265,Intens
11414,90.0,1.5,Diesel,meca,5.0,noir,non,54,3209,autre
11415,75.0,1.5,Diesel,meca,5.0,gris,non,37,358,Business
11416,90.0,0.9,Essence,meca,5.0,blanc,oui,78,568,autre
11417,75.0,1.2,Essence,meca,5.0,rouge,non,59,1070,Intens
11418,120.0,1.2,Essence,meca,5.0,rouge,oui,35,1380,Limited
11419,75.0,1.5,Diesel,meca,5.0,rouge,oui,26,781,Intens
11420,75.0,1.5,Diesel,meca,5.0,blanc,oui,91,1323,Business
11421,75.0,1.5,Diesel,meca,5.0,gris,oui,93,626,Zen
11422,75.0,1.5,Diesel,meca,5.0,blanc,oui,14,1368,Business
11423,75.0,1.5,Diesel,meca,5.0,gris,non,88,1188,Business
11424,75.0,1.5,Diesel,meca,5.0,bleu,non,30,941,Business
11425,90.0,0.9,Essence,meca,5.0,rouge,oui,87,314,Business
11426,90.0,0.9,Essence,meca,5.0,gris,oui,59,931,Intens
11427,75.0,1.5,Diesel,meca,5.0,gris,oui,78,1074,Intens
11428,75.0,1.5,Diesel,meca,5.0,blanc,non,31,1020,Business
11429,75.0,1.5,Diesel,meca,5.0,gris,non,59,867,Business
11430,75.0,1.5,Diesel,meca,5.0,gris,non,1,974,Business
11431,90.0,0.9,Essence,meca,5.0,rouge,non,87,490,Business
11432,85.0,1.5,Diesel,meca,5.0,gris,non,19,3275,Intens
11433,90.0,0.9,Essence,meca,5.0,bleu,non,89,539,Intens
11434,90.0,1.5,Diesel,meca,5.0,gris,non,73,714,Intens
11435,110.0,1.5,Diesel,meca,5.0,noir,non,64,898,Business
11436,75.0,1.5,Diesel,meca,5.0,rouge,non,69,1256,Intens
11437,90.0,0.9,Essence,meca,5.0,gris,oui,67,360,Business
11438,75.0,1.5,Diesel,meca,5.0,blanc,non,28,736,Limited
11439,90.0,1.5,Diesel,meca,5.0,gris,oui,13,680,Zen
11440,90.0,0.9,Essence,meca,5.0,rouge,non,38,384,Business
11441,90.0,0.9,Essence,meca,5.0,titane,oui,14,63,Limited
11442,100.0,1.0,Essence,meca,5.0,noir,non,67,117,Zen
11443,90.0,1.5,Diesel,auto,5.0,gris,oui,78,371,Expression
11444,75.0,1.2,Essence,meca,5.0,gris,non,74,3301,Intens
11445,75.0,1.2,Essence,meca,5.0,rouge,oui,27,3373,autre
11446,90.0,0.9,Essence,meca,5.0,noir,oui,34,204,Intens
11447,90.0,0.9,Essence,meca,5.0,noir,oui,95,1076,Limited
11448,90.0,1.5,Diesel,meca,5.0,gris,oui,37,844,Intens
11449,90.0,0.9,Essence,meca,5.0,gris,non,49,1271,Intens
11450,75.0,1.5,Diesel,meca,5.0,gris,non,69,820,Zen
11451,90.0,1.5,Diesel,meca,5.0,blanc,non,74,633,Business
11452,60.0,1.2,Essence,meca,5.0,blanc,non,30,3730,Societe
11453,90.0,1.5,Diesel,meca,5.0,gris,non,27,3051,autre
11454,90.0,1.5,Diesel,meca,5.0,gris,oui,13,360,Business
11455,90.0,0.9,Essence,meca,5.0,gris,non,91,344,Intens
11456,75.0,1.5,Diesel,meca,5.0,blanc,oui,91,1218,autre
11457,90.0,1.5,Diesel,meca,5.0,bleu,non,44,614,Zen
11458,90.0,0.9,Essence,meca,5.0,blanc,oui,63,1314,Business
11459,120.0,1.2,Essence,meca,5.0,bleu,non,51,923,Limited
11460,75.0,1.2,Essence,meca,5.0,blanc,non,54,1192,Intens
11461,110.0,1.5,Diesel,meca,5.0,gris,non,68,1291,Zen
11462,75.0,0.9,Essence,meca,5.0,noir,non,54,33,autre
11463,90.0,1.5,Diesel,meca,5.0,blanc,oui,33,896,autre
11464,90.0,0.9,Essence,meca,5.0,gris,oui,77,2281,Business
11465,90.0,1.5,Diesel,meca,5.0,bleu,non,2,768,Zen
11466,90.0,1.5,Diesel,meca,5.0,gris,oui,6,509,Business
11467,90.0,0.9,Essence,meca,5.0,gris,non,81,459,Intens
11468,90.0,0.9,Essence,meca,5.0,gris,oui,54,808,Business
11469,90.0,0.9,Essence,meca,5.0,gris,oui,26,837,Zen
11470,90.0,0.9,Essence,meca,5.0,gris,oui,93,851,Intens
11471,115.0,1.5,Diesel,meca,5.0,gris,non,28,487,Zen
11472,90.0,1.5,Diesel,meca,5.0,gris,oui,50,1201,Intens
11473,90.0,1.5,Diesel,meca,5.0,gris,non,91,2716,Intens
11474,90.0,1.5,Diesel,meca,5.0,blanc,non,59,1165,Intens
11475,90.0,1.5,Diesel,meca,5.0,blanc,oui,35,1628,Limited
11476,90.0,0.9,Essence,meca,5.0,autre,non,77,1619,Zen
11477,75.0,1.5,Diesel,meca,5.0,blanc,oui,17,2228,Limited
11478,75.0,1.5,Diesel,meca,5.0,rouge,non,10,1262,Business
11479,90.0,1.5,Diesel,meca,5.0,rouge,non,32,676,Business
11480,75.0,1.5,Diesel,meca,5.0,blanc,oui,91,1811,Business
11481,90.0,1.5,Diesel,meca,5.0,blanc,non,38,942,Societe
11482,100.0,1.0,Essence,meca,5.0,bleu,oui,78,395,Intens
11483,90.0,1.5,Diesel,meca,5.0,blanc,oui,91,1983,RS
11484,100.0,1.0,Essence,meca,5.0,gris,non,6,349,Zen
11485,100.0,1.0,Essence,meca,5.0,orange,oui,59,316,Zen
11486,90.0,1.5,Diesel,meca,5.0,gris,non,62,1210,Zen
11487,85.0,1.5,Diesel,meca,5.0,gris,non,33,379,Intens
11488,75.0,1.5,Diesel,meca,5.0,blanc,non,63,1619,Zen
11489,85.0,1.5,Diesel,meca,5.0,noir,non,77,24,Societe
11490,90.0,1.5,Diesel,meca,5.0,blanc,non,84,1513,Zen
11491,100.0,1.0,Essence,meca,5.0,gris,non,10,5,Societe
11492,90.0,0.9,Essence,meca,5.0,gris,non,64,940,Intens
11493,90.0,0.9,Essence,meca,5.0,gris,non,33,316,Intens
11494,90.0,0.9,Essence,meca,5.0,gris,non,49,1170,Intens
11495,90.0,1.5,Diesel,meca,5.0,rouge,oui,40,2683,Limited
11496,75.0,1.5,Diesel,meca,5.0,blanc,oui,91,1214,Expression
11497,90.0,0.9,Essence,meca,5.0,rouge,non,77,483,Societe
11498,100.0,1.0,Essence,meca,5.0,gris,non,33,314,Limited
11499,90.0,1.5,Diesel,meca,5.0,rouge,non,77,511,Intens
11500,100.0,1.0,Essence,meca,5.0,gris,non,62,228,Limited
11501,100.0,1.0,Essence,meca,5.0,noir,oui,76,179,Business
11502,100.0,1.0,Essence,meca,5.0,blanc,non,77,78,RS
11503,100.0,1.0,Essence,meca,5.0,rouge,oui,67,176,Zen
11504,115.0,1.5,Diesel,meca,5.0,bleu,oui,57,58,Zen
11505,90.0,0.9,Essence,meca,5.0,gris,non,59,1228,RS
11506,130.0,1.3,Essence,auto,5.0,rouge,non,73,62,Intens
11507,85.0,1.5,Diesel,meca,5.0,noir,oui,54,335,RS
11508,115.0,1.5,Diesel,meca,5.0,bleu,oui,76,357,Zen
11509,120.0,1.2,Essence,meca,5.0,bleu,non,13,1378,Business
11510,75.0,1.5,Diesel,meca,5.0,blanc,oui,82,1294,Intens
11511,90.0,0.9,Essence,meca,5.0,noir,oui,83,1411,Limited
11512,90.0,0.9,Essence,meca,5.0,gris,oui,33,452,Limited
11513,120.0,1.2,Essence,meca,5.0,gris,non,13,994,Business
11514,90.0,1.5,Diesel,meca,5.0,gris,non,16,852,Business
11515,75.0,1.2,Essence,meca,5.0,rouge,non,69,1003,Limited
11516,90.0,0.9,Essence,meca,5.0,titane,non,65,492,Limited
11517,90.0,1.5,Diesel,meca,5.0,blanc,non,33,529,Intens
11518,90.0,0.9,Essence,meca,5.0,gris,non,54,1886,Limited
11519,65.0,1.5,Diesel,meca,3.0,blanc,non,93,4080,Zen
11520,90.0,0.9,Essence,meca,5.0,gris,non,10,286,Societe
11521,90.0,0.9,Essence,meca,5.0,rouge,non,21,377,Intens
11522,75.0,1.5,Diesel,meca,5.0,blanc,non,62,819,Intens
11523,90.0,1.5,Diesel,auto,5.0,gris,oui,6,529,Business
11524,70.0,1.5,Diesel,meca,5.0,autre,non,38,4157,Intens
11525,90.0,0.9,Essence,meca,5.0,rouge,oui,69,173,Expression
11526,75.0,1.5,Diesel,meca,5.0,gris,non,77,1259,autre
11527,75.0,1.2,Essence,meca,5.0,noir,non,64,1833,Business
11528,75.0,1.2,Essence,meca,5.0,blanc,oui,93,1559,Limited
11529,120.0,1.2,Essence,auto,5.0,blanc,oui,93,1174,autre
11530,100.0,1.0,Essence,meca,5.0,blanc,non,77,437,Intens
11531,90.0,1.5,Diesel,meca,5.0,blanc,oui,28,1323,Zen
11532,90.0,1.5,Diesel,meca,5.0,rouge,oui,35,1642,Business
11533,90.0,1.5,Diesel,meca,5.0,gris,oui,91,2003,Intens
11534,90.0,1.5,Diesel,meca,5.0,gris,oui,72,1412,Business
11535,90.0,1.5,Diesel,meca,5.0,gris,oui,45,923,Business
11536,90.0,1.5,Diesel,meca,5.0,gris,non,32,2638,Intens
11537,75.0,1.5,Diesel,meca,5.0,blanc,oui,91,958,Expression
11538,90.0,1.5,Diesel,meca,5.0,gris,non,16,1557,Societe
11539,100.0,1.5,Essence,meca,5.0,bleu,non,77,222,Intens
11540,100.0,1.0,Essence,meca,5.0,rouge,non,62,101,autre
11541,115.0,1.5,Diesel,meca,5.0,noir,non,38,170,RS
11542,75.0,1.5,Diesel,meca,5.0,blanc,oui,91,1378,Intens
11543,75.0,1.2,Essence,meca,5.0,orange,non,93,8172,Zen
11544,90.0,0.9,Essence,meca,5.0,blanc,non,28,1046,autre
11545,90.0,0.9,Essence,meca,5.0,gris,non,36,853,Intens
11546,90.0,0.9,Essence,meca,5.0,gris,non,59,426,Intens
11547,75.0,0.9,Essence,meca,5.0,gris,oui,68,451,Intens
11548,90.0,0.9,Essence,meca,5.0,gris,oui,33,616,autre
11549,90.0,0.9,Essence,meca,5.0,gris,non,17,845,Intens
11550,75.0,1.5,Diesel,meca,5.0,gris,non,77,1167,Intens
11551,75.0,1.5,Diesel,meca,5.0,autre,non,29,934,Business
11552,90.0,1.5,Diesel,meca,5.0,blanc,non,4,619,autre
11553,90.0,1.5,Diesel,meca,5.0,gris,oui,44,859,Business
11554,90.0,1.5,Diesel,meca,5.0,gris,non,38,862,Intens
11555,90.0,1.5,Diesel,auto,5.0,gris,non,35,386,Zen
11556,120.0,1.2,Essence,auto,5.0,blanc,non,42,1836,Business
11557,90.0,1.5,Diesel,meca,5.0,blanc,non,44,1321,Intens
11558,75.0,1.5,Diesel,meca,5.0,rouge,non,34,1027,autre
11559,90.0,0.9,Essence,meca,5.0,blanc,oui,64,1653,Zen
11560,90.0,0.9,Essence,meca,5.0,rouge,non,19,1040,Limited
11561,120.0,1.2,Essence,auto,5.0,gris,oui,92,1736,autre
11562,120.0,1.2,Essence,auto,5.0,blanc,oui,63,1687,Intens
11563,90.0,1.5,Diesel,meca,5.0,blanc,oui,56,1372,Limited
11564,90.0,1.5,Diesel,meca,5.0,blanc,non,87,2216,Business
11565,90.0,1.5,Diesel,auto,5.0,blanc,non,31,2124,Business
11566,90.0,1.5,Diesel,meca,5.0,gris,oui,71,1521,Business
11567,90.0,1.5,Diesel,meca,5.0,rouge,oui,92,1375,Business
11568,90.0,1.5,Diesel,meca,5.0,gris,non,22,1720,Intens
11569,75.0,1.5,Diesel,meca,5.0,gris,oui,94,1397,Zen
11570,90.0,0.9,Essence,meca,5.0,gris,non,74,745,Zen
11571,90.0,1.5,Diesel,auto,5.0,gris,non,26,477,Limited
11572,90.0,1.5,Diesel,auto,5.0,gris,non,31,908,Business
11573,90.0,0.9,Essence,meca,5.0,gris,non,92,1024,autre
11574,90.0,1.5,Diesel,meca,5.0,gris,non,10,775,Intens
11575,75.0,1.5,Diesel,meca,5.0,rouge,oui,44,1703,Zen
11576,75.0,0.9,Essence,meca,5.0,noir,non,91,292,autre
11577,90.0,0.9,Essence,meca,5.0,gris,oui,93,734,Limited
11578,90.0,1.5,Diesel,auto,5.0,noir,non,77,812,Business
11579,90.0,1.5,Diesel,meca,5.0,noir,non,24,2690,Business
11580,90.0,1.5,Diesel,meca,5.0,gris,non,70,1525,autre
11581,90.0,1.5,Diesel,meca,5.0,gris,non,79,1369,Business
11582,90.0,1.5,Diesel,meca,5.0,gris,non,16,617,Business
11583,90.0,1.5,Diesel,meca,5.0,blanc,non,77,419,Business
11584,90.0,1.5,Diesel,meca,5.0,gris,non,95,1308,Limited
11585,90.0,0.9,Essence,meca,5.0,noir,non,95,1165,Business
11586,75.0,1.5,Diesel,meca,5.0,blanc,oui,75,1762,Zen
11587,90.0,1.5,Diesel,meca,5.0,gris,non,73,540,Business
11588,90.0,0.9,Essence,meca,5.0,gris,oui,24,886,Limited
11589,75.0,1.2,Essence,meca,5.0,titane,non,91,711,Zen
11590,75.0,1.5,Diesel,meca,5.0,blanc,non,25,1614,Zen
11591,75.0,1.5,Diesel,meca,5.0,gris,non,28,2225,Zen
11592,90.0,1.5,Diesel,meca,5.0,gris,non,16,2804,Zen
11593,90.0,1.5,Diesel,meca,5.0,gris,non,69,947,Business
11594,90.0,1.5,Diesel,auto,5.0,gris,oui,95,1050,Intens
11595,120.0,1.2,Essence,meca,5.0,noir,non,83,1215,Intens
11596,90.0,1.5,Diesel,meca,5.0,blanc,oui,62,1343,Intens
11597,90.0,1.5,Diesel,meca,5.0,gris,non,64,1196,Business
11598,90.0,1.5,Diesel,meca,5.0,rouge,non,69,929,Intens
11599,90.0,1.5,Diesel,meca,5.0,rouge,oui,33,703,Intens
11600,90.0,1.5,Diesel,meca,5.0,rouge,non,17,553,Intens
11601,90.0,0.9,Essence,meca,5.0,noir,oui,10,2535,Intens
11602,90.0,0.9,Essence,meca,5.0,gris,non,10,33,Intens
11603,90.0,1.5,Diesel,meca,5.0,gris,oui,93,1153,autre
11604,90.0,0.9,Essence,meca,5.0,gris,oui,13,541,Business
11605,90.0,1.5,Diesel,meca,5.0,platine,non,42,612,Intens
11606,75.0,1.5,Diesel,meca,5.0,blanc,non,33,1047,Limited
11607,75.0,1.5,Diesel,meca,5.0,gris,oui,44,1698,Business
11608,90.0,0.9,Essence,meca,5.0,autre,non,56,742,Limited
11609,90.0,0.9,Essence,meca,5.0,gris,non,44,941,Business
11610,90.0,1.5,Diesel,meca,5.0,rouge,non,81,2879,Intens
11611,90.0,1.5,Diesel,meca,5.0,gris,oui,93,1039,autre
11612,75.0,1.5,Diesel,meca,5.0,blanc,oui,91,1537,Limited
11613,75.0,1.5,Diesel,meca,5.0,blanc,non,37,1250,Societe
11614,100.0,1.0,Essence,meca,5.0,noir,oui,33,333,Societe
11615,100.0,1.0,Essence,meca,5.0,bleu,non,10,53,Intens
11616,75.0,1.5,Diesel,meca,5.0,gris,non,1,976,Intens
11617,75.0,1.5,Diesel,meca,5.0,gris,non,56,1216,Business
11618,90.0,1.5,Diesel,meca,5.0,blanc,oui,91,1213,Business
11619,100.0,1.5,Essence,meca,5.0,gris,oui,73,85,Societe
11620,75.0,1.5,Diesel,meca,5.0,blanc,oui,91,738,Zen
11621,90.0,1.5,Diesel,meca,5.0,gris,oui,95,525,Societe
11622,90.0,0.9,Essence,meca,5.0,rouge,non,85,2073,Intens
11623,90.0,1.5,Diesel,meca,5.0,noir,non,29,415,Limited
11624,75.0,1.5,Diesel,meca,5.0,gris,oui,71,1349,Business
11625,90.0,0.9,Essence,meca,5.0,noir,oui,33,481,Societe
11626,120.0,1.2,Essence,auto,5.0,blanc,oui,43,1701,autre
11627,100.0,1.0,Essence,meca,5.0,noir,oui,90,345,autre
11628,100.0,1.0,Essence,meca,5.0,noir,oui,75,162,Zen
11629,100.0,1.0,Essence,meca,5.0,autre,non,31,402,Intens
11630,100.0,1.0,Essence,meca,5.0,noir,non,94,440,autre
11631,90.0,1.5,Diesel,auto,5.0,noir,non,77,1691,Zen
11632,90.0,1.5,Diesel,meca,5.0,autre,non,60,2378,Intens
11633,90.0,1.5,Diesel,meca,5.0,noir,non,10,2277,Limited
11634,90.0,1.5,Diesel,meca,5.0,blanc,non,1,2104,Intens
11635,90.0,0.9,Essence,meca,5.0,gris,non,38,713,Limited
11636,90.0,0.9,Essence,meca,5.0,rouge,non,85,892,Intens
11637,90.0,0.9,Essence,meca,5.0,blanc,oui,67,970,Limited
11638,75.0,1.2,Essence,meca,5.0,blanc,non,68,819,Limited
11639,100.0,1.0,Essence,meca,5.0,autre,non,13,192,Limited
11640,100.0,1.0,Essence,meca,5.0,gris,non,13,60,autre
11641,100.0,1.0,Essence,meca,5.0,rouge,non,10,187,Intens
11642,100.0,1.0,Essence,meca,5.0,rouge,non,29,401,RS
11643,85.0,1.5,Diesel,meca,5.0,gris,oui,94,431,Zen
11644,140.0,1.6,Hybride essence électrique,auto,5.0,bleu,oui,6,102,Business
11645,100.0,1.0,Essence,meca,5.0,autre,non,77,513,Intens
11646,100.0,1.0,Essence,meca,5.0,gris,oui,6,323,Zen
11647,75.0,1.5,Diesel,meca,5.0,rouge,non,10,462,Zen
11648,90.0,1.5,Diesel,meca,5.0,gris,oui,76,638,Business
11649,90.0,1.5,Diesel,meca,5.0,gris,oui,14,511,Business
11650,90.0,1.5,Diesel,meca,5.0,gris,non,78,682,Business
11651,75.0,1.5,Diesel,meca,5.0,blanc,non,38,1807,Business
11652,90.0,1.5,Diesel,meca,5.0,gris,non,49,1153,Business
11653,75.0,1.5,Diesel,meca,5.0,blanc,non,30,2387,Business
11654,75.0,1.5,Diesel,meca,5.0,blanc,oui,91,1625,Societe
11655,75.0,1.5,Diesel,meca,5.0,noir,oui,54,1233,Business
11656,75.0,1.5,Diesel,meca,5.0,blanc,oui,91,1481,Business
11657,120.0,1.2,Essence,auto,5.0,noir,non,94,2322,Societe
11658,90.0,1.5,Diesel,meca,5.0,blanc,oui,56,1432,Intens
11659,75.0,1.5,Diesel,meca,5.0,blanc,oui,31,1810,Business
11660,115.0,1.5,Diesel,meca,5.0,bleu,oui,13,242,Societe
11661,90.0,1.5,Diesel,meca,5.0,blanc,oui,91,1071,Zen
11662,90.0,1.5,Diesel,auto,5.0,gris,oui,54,1178,Business
11663,90.0,1.5,Diesel,meca,5.0,gris,oui,71,1426,Business
11664,90.0,1.5,Diesel,meca,5.0,platine,non,28,1428,Business
11665,90.0,1.5,Diesel,meca,5.0,blanc,oui,14,1275,Intens
11666,90.0,1.5,Diesel,meca,5.0,gris,non,64,1078,Societe
11667,120.0,1.2,Essence,auto,5.0,gris,non,33,921,Intens
11668,90.0,1.5,Diesel,meca,5.0,noir,oui,32,2165,Intens
11669,90.0,1.5,Diesel,meca,5.0,gris,non,85,1807,Intens
11670,90.0,1.5,Diesel,meca,5.0,noir,oui,57,1945,Intens
11671,90.0,1.5,Diesel,auto,5.0,noir,non,64,1590,Limited
11672,90.0,1.5,Diesel,meca,5.0,blanc,non,57,1717,Intens
11673,90.0,1.5,Diesel,meca,5.0,blanc,oui,75,463,Limited
11674,75.0,1.5,Diesel,meca,5.0,gris,oui,94,1389,Limited
11675,100.0,1.0,Essence,meca,5.0,rouge,non,21,124,Zen
11676,100.0,1.0,Essence,meca,5.0,blanc,oui,87,55,Intens
11677,100.0,1.0,Essence,meca,5.0,gris,oui,93,404,Intens
11678,100.0,1.0,Essence,meca,5.0,noir,non,40,341,Zen
11679,90.0,1.5,Diesel,meca,5.0,blanc,oui,84,1134,Zen
11680,90.0,1.5,Diesel,meca,5.0,noir,oui,44,2706,Business
11681,90.0,1.5,Diesel,meca,5.0,noir,oui,78,984,autre
11682,75.0,1.5,Diesel,meca,5.0,blanc,oui,71,1192,Business
11683,90.0,0.9,Essence,meca,5.0,rouge,non,92,1861,Business
11684,90.0,1.5,Diesel,auto,5.0,gris,non,10,1295,Intens
11685,75.0,1.5,Diesel,meca,5.0,blanc,non,31,2371,Intens
11686,90.0,1.5,Diesel,meca,5.0,autre,oui,35,2189,Business
11687,75.0,1.5,Diesel,meca,3.0,blanc,oui,95,2463,Zen
11688,75.0,1.2,Essence,meca,5.0,blanc,non,92,1285,Societe
11689,75.0,1.5,Diesel,meca,5.0,blanc,non,16,860,Societe
11690,75.0,1.5,Diesel,meca,5.0,blanc,non,69,1119,Business
11691,90.0,0.9,Essence,meca,5.0,autre,oui,51,1869,Zen
11692,75.0,1.5,Diesel,meca,5.0,blanc,oui,29,1617,autre
11693,90.0,1.5,Diesel,meca,5.0,blanc,oui,91,1416,Societe
11694,90.0,1.5,Diesel,meca,5.0,blanc,oui,17,946,Societe
11695,90.0,1.5,Diesel,meca,5.0,bleu,oui,93,874,Societe
11696,90.0,1.5,Essence,meca,5.0,noir,non,33,538,Business
11697,120.0,1.2,Essence,auto,5.0,gris,oui,13,1929,autre
11698,75.0,1.0,Essence,meca,5.0,blanc,oui,40,258,Intens
11699,100.0,1.0,Essence,meca,5.0,orange,non,10,537,autre
11700,130.0,1.3,Essence,auto,5.0,noir,non,77,391,Intens
11701,75.0,1.2,Essence,meca,5.0,noir,non,62,1451,RS
11702,90.0,0.9,Essence,meca,5.0,blanc,oui,59,888,Zen
11703,75.0,1.5,Diesel,meca,5.0,gris,non,91,474,Zen
11704,90.0,1.5,Diesel,meca,5.0,gris,oui,14,732,Business
11705,75.0,1.5,Diesel,meca,5.0,rouge,non,66,1478,Intens
11706,75.0,1.5,Diesel,meca,5.0,blanc,oui,78,1457,Zen
11707,90.0,1.5,Diesel,meca,5.0,gris,oui,24,1536,Business
11708,90.0,1.5,Diesel,meca,5.0,blanc,oui,35,1904,Business
11709,100.0,1.0,Essence,meca,5.0,autre,non,62,45,Intens
11710,100.0,1.0,Essence,meca,5.0,noir,non,54,189,autre
11711,75.0,1.5,Diesel,meca,5.0,gris,non,86,2370,Intens
11712,90.0,1.5,Diesel,meca,5.0,gris,non,92,1658,Business
11713,90.0,1.5,Diesel,meca,5.0,blanc,non,25,1212,Business
11714,90.0,1.5,Diesel,meca,5.0,rouge,oui,34,527,Business
11715,90.0,1.5,Diesel,meca,5.0,gris,oui,78,414,Intens
11716,90.0,1.5,Diesel,auto,5.0,bleu,oui,83,574,Intens
11717,75.0,1.5,Diesel,meca,5.0,blanc,oui,91,1782,Intens
11718,100.0,1.0,Essence,meca,5.0,blanc,oui,67,137,Zen
11719,100.0,1.0,Essence,meca,5.0,platine,non,77,10,Intens
11720,100.0,1.0,Essence,meca,5.0,platine,non,27,91,Intens
11721,100.0,1.0,Essence,meca,5.0,blanc,oui,59,471,Zen
11722,90.0,1.5,Diesel,meca,5.0,noir,non,35,2432,Zen
11723,130.0,1.3,Essence,auto,5.0,gris,non,42,93,Business
